DATE,TX_ID,AMOUNT_IN,AMOUNT_OUT,GAIN_OR_LOSS,LOSING_TRADE_COUNTS,TRADE,IN_TOKEN,OUT_TOKEN,POOL_NAME,PLATFORM,ROUTER
2022-03-01,0x2d610a0c9d0bce81c0a773a2a5310e7eb5c5f95792c3b352b41ff401db903096,1,0.9386518569,-0.06134814314,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-05-12,0x39af41796bbf845b62a1e2e2ef0c9c5375437ae55533817711453a5dbb1edef2,10,9.588919654,-0.4110803457,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-18,0x214783d6fd35bad04e2b56db2f8df6c7f10da3b5856076f27494d1e29c32f47b,10.080053232,10,-0.08005323167,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-01-15,0x958ad8425eaa0c71b1bcf099d4b08819462ad57c012fd79212fb12a0e368e903,0.2174177565,0.207047428,-0.0103703285,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-10-01,0x0658616e19842a102c9f7f03a8790bcd1e70c0a8636257f7e6c0809d71814af8,215.079054802,214,-1.079054802,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-01-21,0x390545ce454fb9296754ff2ffd8f0e470733dee0407ab54910173b137da5ad27,0.00009992696572,0.00009992,-6.965718365e-9,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-12,0x87bf808bcc48cad5ea59ce85298b93279372efe4ad238a04cceec40f6771adc9,3.01659688,2.964549789,-0.05204709055,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-10,0xc3044b1ff784702cb9a53db891ff8a3875db8ad9bbfd9c76aff40926585b0e80,24.810212371,24.799295689,-0.01091668285,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-15,0x9eee3bfe2fb436cce4b28a06a9ef2454f98a1a28567be1fe7ff264a6e4ef8f94,0.02026311565,0.02013072245,-0.0001323932038,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-09,0x2e35eca3e20e2a008db049dbb29a446866dd05261d7bea335f5dc9392d9d0f63,3.854203252,3.83,-0.02420325174,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-08-30,0xb1c0346f2ea01fe2d994a85229a9e5c974f93075c8295921653abd8cb87a4cff,14.951547351,14.9,-0.05154735054,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-12,0xd48427961953783821c9e5da1868be22739d3332f4326e9a0cc803835f162c7a,1.536552326,1.5,-0.03655232599,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-26,0x04e0568d4133316e8c0e37e09e6ed3444d28b99ad5a28ce4da274f8471215565,2,1.890369076,-0.109630924,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-10-13,0x10d92b38f9b67247ab099cb8720cbdfb02e2858121d0a62f088ff0df8ee176fc,0.06038361609,0.06,-0.0003836160917,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-08,0xcea0c65aad5e6972960832f32aff486bc05d385a15a0b4723898723fa26da058,699.951581918,700,0.04841808222,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-18,0x4e86f9f5d229646194bf94c6cee5967406dd702a46fe25b3bd54cd0763b9340e,0.2004054595,0.1966035142,-0.003801945273,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-02-27,0x1873bda9a767b494d820053b7786559f6ad9fa27d0e8003b58eda0bce88fc69e,0.02014044669,0.01958947497,-0.0005509717191,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-31,0xfb75f3b3932d152b66630dd0da86588e22c6ea097b832d67241156b137b4413d,0.09905,0.1008468948,0.00179689477,0,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-24,0xe9e40c818f3ba051c773fcdfed5acf896a9828ad4d7f2944c4a922adc934fbfd,10,9.671143228,-0.328856772,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-06,0x264e8bc678dc6f6f4ae9dec604d86a3af8789ce52c165a6528217841e8dbb4eb,425.059597483,425,-0.05959748314,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-19,0x8e31e823ef1bb01da7d3771b3eb1a2aeee87536125944a50e8a948d7d83b7573,0.04043362628,0.03981342948,-0.0006201967978,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-09,0xf7f70ff111c8f6f57e5d93b5c20fae69ac6af40f6d0b6f5c025fced858435095,1,0.9866682705,-0.01333172955,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-11,0xf09db87368902fe3c97954a04e155fa204eb7b5a69ed38d2b79509154f90afa4,1.001187284,0.9721821774,-0.02900510692,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-15,0xbc162eeadd2a7f7fc521e8e26bc619b1f0e2c3e6247d59a0996a6cd60a4a2f8a,0.1010203918,0.09854982687,-0.002470564912,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-01-08,0xde29fb58172ab3cfbaf81d1a2ae61c5739add0d8e67e853ade0b141d3a860d44,0.2590400037,0.2509233219,-0.008116681838,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-25,0xd51dfcd6f20c06a6ade3ce5cd305fdb249889ceff96528a6563ef047ecccbbed,0.203295983,0.1999556223,-0.003340360693,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-09,0x8287f1735076715b32644c6da326942ebd5acf06df5e66203b17bfbb88372751,4.69261245,4.6618534,-0.03075905003,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-06,0x890c3840bfc01cc68f5de985a1196ab9087864f085cd13a22a47210d62b54b79,150.880167922,150,-0.8801679216,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-13,0x6ce5781d21b6383d81ddc2777b9e57b6858161f8066dc4e9ed2db6f3a7b44faa,2.04177561,2,-0.04177560955,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-10-23,0xa94c37352e6986138a0fe31c74b861977af4264631d27dea78a9b19439bf1cc2,10.063315877,10,-0.06331587695,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-05,0x04959a0da87976473b7306c338aeab76725224eb87ef8bf6c698c0e9a8ef6ac5,5.833752618,5.79769895,-0.03605366777,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-06-17,0xcc06dad174bd308a27d1291ede2369bc902f578ccbb8264a4f648f3e49293aaf,10.005443487,10,-0.005443487206,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-21,0x121f2ccebe912780fb5417359c322752351d6c6b6d92fc6c331ce08fd455a2fc,1,0.9779829844,-0.02201701557,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2022-02-12,0xe03c775c8e7e9d0f04e1de86d14a461a6414ac5af7a410dc23c25b3113bb8ab0,0.03,0.02862976867,-0.001370231326,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-09,0x5111a6087e23c1cffff0e420ffef8362a342294f2a4105988ceb43d153f7bd88,1,0.9801329931,-0.01986700686,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-03-28,0x690f0062156cbbbfc17129b14765fde0580554dffea350419bcc8f1aa3490dd8,0.0440395459,0.04336773535,-0.0006718105483,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-20,0xdc95f083c5d13f45c1425943a4dc0e786393d2461d1722b878048e6126fd4f0e,6.537597765,6.5,-0.03759776462,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-01-09,0xaf097be15d3d29bedaed77b23f106dc661ebb78045720ab8ae8a3bb23cf92e2d,0.5048280554,0.4975477885,-0.007280266922,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-12,0x9676158952fbfec77b0d5451e9b196fccb1cc75e4c6c37be01d04aca5320835e,0.3,0.2920633572,-0.00793664281,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-12-02,0x66c64e677260748269f81db313834d9f6c7f99336bc89bbc65bacc8c5115ff5e,4.622181013,4.594897765,-0.02728324754,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-26,0x64a7fd2516a1790231cbaa995503f431e8cb5246213345171af716fb59bb1349,0.07,0.06905780676,-0.0009421932369,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-13,0x3e1f957df6006a194629d5c691ec82ef7c4538cf5ae5b1b8ac9193e7f42425ec,11.815127346,11.235000041,-0.5801273053,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-09,0xa942cf3f222ca463b6047a6e7fd4a186a5fcc990abccb6768b88ed2db66915ed,9.628147949,9.5,-0.1281479494,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-15,0x5c566346b397de253a79626d6422c5893ba2d2720034050233183367bc7c8900,1.496554495,1.464123016,-0.03243147823,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-08,0xc3feb0d6e439bd8660cd2bc7a2a3577941582c0ea6a5044054b07a19e94db58a,41.737158429,41.552042338,-0.1851160917,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-08-19,0x34f190681d4d3b76e8f987ffa58c34f4f237ba1b9b4b3165e1d427f8d5ddcb19,321.596597127,321.5,-0.09659712652,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-25,0x383708e8f30a0a3daa5befdeec891eb49c5c0959a458f8926d2c6efe758534e4,0.02042824328,0.01950683112,-0.0009214121589,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-02-27,0x490cb5ebe103d2026e20fff518eb58430986150c42c3a019fba73abc79b24e59,0.04208975096,0.04141649111,-0.0006732598524,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-11,0x766362bab75b15f4be9280c92a22e9dd82c4172533343270ae5c70c313771bba,3.216891435,3.196369228,-0.02052220684,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-23,0x933802ed8d13f8aeee0a28448a4fa2bb8acc72b78629bb21d9c750f48e1ef986,0.7515112275,0.7340014734,-0.01750975413,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-04-07,0xc7313f469185cb17c5d442a522ee7a3e819ec2d6ad481148efad7a38a0d05d6a,469.076478556,469,-0.07647855623,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-13,0x41ae2e437f889a2adbd2cfd17264dbf3ddf34583847d271252479ef3ca6cf95b,10.255376985,10.005545835,-0.24983115,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-02-13,0x4435b35c36548db25348bc6bfedc9adb05e3a9ecef9dd4271f731cc884813895,0.02,0.01909269458,-0.0009073054242,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-13,0xb96bfe7f46708f91cdd06d10aad9e4f6c1df6c40035305c2d0c4c243256bdb41,5.700062521,5.662875536,-0.03718698452,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-24,0xa61f474d63f1db3c0253152040c7b1a78ae6d089efc9f157f14b122dca581edb,6.129290763,6.098077087,-0.03121367632,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-10-03,0x16115980f78800db72be41e74214d49dd7205e00036c3b074fd76f12733bd9e2,12.051262136,12,-0.05126213572,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-11,0x4113316eed209fbb1b9a6dcca6176163e874a65e3d918f26c6a00ba5f79a107e,0.6523892465,0.6536045846,0.00121533809,0,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-10-16,0xa00082e9178c629f0decc7d827c161640942091b1bd3b315ef4d8b250a1dbe59,101.147446522,100.5,-0.6474465222,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-11,0xfad9c15cb76174d5989220ce81091f93640e6bb72193861c9422ca52378307bf,1.660954173,1.66,-0.0009541732865,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-10-10,0xecd2408bc9a50dfbb084bd60684af53c530fe9f424782c1c8d226cd98ac82d70,6.819728253,6.779086419,-0.04064183387,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-28,0x61668c4cc390d2ac5e23f3d4f245b267921b6948c2798adb330f8c9fa89c6da3,3.071942875,3,-0.07194287545,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-13,0x6a50f267d256e272deb4547681928027ab2cf60050d1418373b5a5b0741fd8b1,3,2.903766434,-0.0962335662,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-26,0x070b82f82f0ba169be7c4753800fd6ae11cae1ddd475138b2961ac8eb4715ae7,9.793765776,9.737639214,-0.05612656214,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-02,0x01b795c3d74fad34cdde0b58627d113bd1ead57b044fcc0bbfed9d5e725d70dd,25.758720089,25.610353645,-0.1483664445,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-26,0x0c10e1bf9fc8c9a0a6212589ff50ca7913f9c2f4108a091286d5811c3d1a1b7e,3.017985702,3,-0.01798570201,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-20,0xa28d54e2e9884f58f35b804eaef130af0fdec99774e5ebab42539cf14b222220,1.004701042,0.9935255655,-0.01117547653,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-08-23,0x3f02a8ec41f222f1b60aca154a9105f286edb5758a564858e9d6cf29868993da,73.750644121,73.749561286,-0.001082835776,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-19,0xdc0256d597423da2506ab6a0feeb8d94c26d245cc419339a26e0aea94ce6ddcf,0.3887468332,0.3857427362,-0.003004096945,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-23,0xde4e5cff1f6c90d7540ca1e09e799806013f02850c9afe947992b2945b2e6b5e,919.697732401,900,-19.697732401,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-14,0x8f0b27ba1a404b3888237a5fd1df4d60c8ca2656ed4648f1b228e38820e2c28b,6.039902823,6,-0.03990282336,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-30,0xc47e89e2a255eb56f62e0719ff75ad0053cb7f08eb4317bf202d3ec8cc81391b,0.02866059004,0.02868267223,0.00002208219516,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-06,0x50cd58713f759b9662256af7f0469da60e889612c0e2c04cae497cc3a00ffcb5,154.905435909,154,-0.9054359086,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-08-19,0x551564003f10bbe269babfe73e78272c2454248146453f37da86459f8fbef7f6,1.000662695,1,-0.0006626947851,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-06-04,0x31f60fecfacf3104204bba1a2a0faf0a29dbffd54e833b052a0c979996f82b0f,102.094761234,100,-2.094761234,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-29,0x60562aff8a170678ff38990e2ac102f28964b5c0e457abda0dc08c6e1d4406cc,0.1727149685,0.167918479,-0.004796489502,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-04-17,0xd80f745fdad25bf5b9922c6f9eadb84cf4a474f10c52750b6224ee51601c62d9,1.095991836,1.13092331,0.03493147337,0,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-03-18,0x33eacfb133f4f12dee2bdb3b39fcd59c7ac4a2567d24874e4ecb99b420015b6c,1.5,1.430623641,-0.06937635945,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-19,0x571de2a6d064a0eb284427adb815377f65e9fa1891e4ef788a1661267f94dcc7,8.136533244,8.0792,-0.05733324418,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-29,0x43b02d8cd3bb39b6a2ca3a758c99f514af3675df3a39f3683b1e3babca84eace,58.002346503,57.707,-0.2953465028,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-11,0x651a19dcc871b6792f6c1a338dbc90c49f1819063af8c8650b866b5e697d6d5f,0.021,0.02006743719,-0.0009325628127,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-10-13,0xc88bff583cc8af0212e9cc2ad7e5456c93095a8ced27db25aebc6e558e471400,16.130003251,16.027535,-0.1024682513,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-03,0x08148c61ad9403654c664ca6c73c7e877cacaaf8d23a75879f9975000429dbd3,34.993939949,35,0.006060051341,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-06-26,0xabefffb1fd92d2417c4d7dbaffc9ad85fb26e1f141e0ccd8d2d9e2ba47941738,2.999972084,3,0.0000279163533,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-18,0xd62b50fbd2919f42719c24c4639ccb3493b972389f9690d1828276aec403aa63,19.402546699,19.103347892,-0.2991988076,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-12,0xa1fdd33266070ba116c15d983be760a8c66fbeff5cd86a4111b0a42e231b6f35,42.636779191,41.91417,-0.7226091907,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-13,0x7527f92a3bc268802cd41760489f3e4d0ba0b379d2ad454e7d56a2f4e975cc9c,18.195223512,16.854955662,-1.34026785,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-06-02,0x03d62f3c9804dc6981f422ee1dd06099b1eda997a2a54012548d2bfc677d2f10,1.015393013,0.9861572585,-0.02923575436,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-12,0x264407c5e50b02b148148e00f096c057787857a29efc931cfc7deb873afe14d1,36.433657423,36,-0.4336574225,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-03-06,0x914d42205d698ccb244a52d3f501261a6bd3db50adc49c4ee8ee236e5ed5266d,0.02205769511,0.02174479318,-0.0003129019258,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-03-26,0xf50461867235a5180e07d619227be2e8b908ef58adf64a594dba295385c9f961,350.039579935,350,-0.03957993522,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-22,0xf6132eef9bbd08375d8b7f97e7733fbd3977f5265c7e45e8bea080fa0c2e9c73,26.959740311,26.808007716,-0.1517325946,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-12-14,0x5e134b6b412c7cce9f7334786b179a994b64f76ac5551b5a68e26138b9e2e10b,1.496799484,1.486875,-0.009924484358,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-11-17,0xd7107434cd60c197042abf5f0aacc0d748ab8d0caa34ff2fcb09a66e776c6367,0.1711416653,0.1672956748,-0.003845990508,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
2022-04-08,0x6df504353634dd99da113f48c8a24f776c5d85f9fac420f316c690b4a782b765,0.01,0.0099280178,-0.00007198219958,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-04-13,0xe12097311f46cb740797424b1a9f688e5eff95d51440a875f8bb9e1796f31dc7,0.249890044,0.2485079668,-0.001382077171,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-18,0x5d55186a6bf2d9b3f126f39478ab17a7e42ae22019f4851a3bb8c3275c1dc23a,0.01015932572,0.01,-0.0001593257179,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-15,0xac87fa9cc9b101b0d21735fa86833743b87de58f30c70fe2ea703b55fab3375f,2.014289235,1.97,-0.04428923455,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-25,0x51e122fe9dedac8f9cad164f248527701e9870190aef61b7f94fcb8bd369a2ce,229.925813956,224.96,-4.965813956,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-02,0x4707c48a72f7fff00eb9441234ff43d77a675b3219d5fffcb62b088d4b5f2f68,5,4.914615979,-0.08538402051,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-03-11,0xe8738f772f2094839e5603032cb08fb19e0bc7849c2fc3ac7adb7cac91994f46,0.07524159399,0.07367918307,-0.00156241092,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-08-19,0x407ac87a2b56d52e829c6fe4a2e0fed7607443fed790fe5602a3332a1c3c906d,5.003430699,5,-0.003430699065,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-17,0x7d08fe07ded09560e5aa406673988157a68bb92d4fcd6446dffe092ea25aa9b7,53.829069269,6.697179488,-47.131889781,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-17,0x7d08fe07ded09560e5aa406673988157a68bb92d4fcd6446dffe092ea25aa9b7,53.829069269,31.965864882,-21.863204388,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-17,0x7d08fe07ded09560e5aa406673988157a68bb92d4fcd6446dffe092ea25aa9b7,53.829069269,18.985486874,-34.843582395,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-17,0x7d08fe07ded09560e5aa406673988157a68bb92d4fcd6446dffe092ea25aa9b7,53.829069269,11.276047063,-42.553022206,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-17,0x7d08fe07ded09560e5aa406673988157a68bb92d4fcd6446dffe092ea25aa9b7,53.829069269,53.820898843,-0.008170425938,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-07-20,0x639704468740b73fe965c27ee09891221bfc0733150d0531214c4020c3e658b6,0.2502605622,0.25,-0.0002605622002,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-22,0x3eb57377005a63dbb5af5e2ae47911c527d5b7f7f2671d4b30a52f61bad70968,4.149090257,4.033974933,-0.1151153241,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-20,0xb7a9c5aea855c5990828140b48f002d264ac7e2acf34b66c71d26557efd5bd32,2.031355829,2,-0.03135582947,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-16,0xd2955cf879bf514c2b542a50d0823c70ca40122eb8ec24c2de3b69dee69eb0e7,5.000000508,5.000841,0.0008404921198,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-10-16,0x1e073446829513c23714cb28ebfc77e7946b884cd5d24e5af2e95f163f9c597f,15.189385378,15.08963677,-0.09974860801,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-05-10,0x3d2f2e8df38ab486a20e19e583d1d768f664bbb2b72fe52dc312907baeee752d,10.094886,9.641135792,-0.4537502086,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-07-24,0x1eaeb59b0567b841e87e5428245e2122317b25b6242b53b78f035942d0584051,2.000626829,2,-0.0006268291324,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-30,0x36ddded46e95304e6c08385ba406f65d0860f7074abb667fb102089d1984370e,14.071731555,14,-0.07173155495,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-04-10,0x805aed71101ec342f4d4fd795ca968ec76f9b0f839edee9085a0d2745da5d43d,0.001252661105,0.00122921988,-0.00002344122556,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-03-06,0x48ccc2cd342eb7b0b620f96df922fa5164e9287d1eb758d9dd9269372f48ca40,0.9996103078,1,0.0003896921791,0,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2022-02-13,0x8a2d0728d0662040b4dd29f40506d5ee77e5f06efbd1e3c996ec792e5ef514bc,0.04802086036,0.04553575119,-0.002485109167,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-18,0x5266c052ad260aee26ad3b08d16246f7b7ba306c12c33dd8b4a04d7776ec96c2,7.61478476,7.542091023,-0.07269373719,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-05-10,0x48582945897eb304b287200fe7553d9b794b4cc466eb32f0f471916e1f9ef45b,2.062271445,2.009303613,-0.05296783177,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-09-27,0xe7340781863cdeba48e2cc6431f81daca5262dc066cd4af9dc7012726ef8cf0f,0.5742686401,0.5543473694,-0.01992127063,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2021-11-10,0xc348232804a1d2cec3c88e0eb8334d40b52e337b8956042c17de054279ec192b,0.2156,0.2112256158,-0.004374384246,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,null
2022-03-22,0xe3622245767027b87f777db85131cb756521c98e475d718c3c3e2ac8bd1418f3,0.8,0.7780881028,-0.02191189716,1,1,stETH,wETH,stETH-WETH LP,uniswap-v2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
2021-09-11,0xafdeb1627f877f2b6734bd38e8b2f42a43a0b8239886bc7b85e505ab8baf048d,143.594183191,140.8,-2.794183191,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
2021-09-12,0x838d0c9e91b9d80f5be381e1c08f6025a9f490ef3b288f849369962b2373a9cd,291.339955621,286,-5.339955621,1,1,stETH,wETH,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,curve,null
